column	public.analytics_events_real.viewport_h	7caa3867fde316ea68dc06e90191ac9f
column	public.analytics_events_real.viewport_w	e0e1a65fe2739b2dd90ea0def98b811b
column	public.billing_events.created_at	79b80ae64e225845084376b778edad62
column	public.billing_events.id	3a924d3392cd8f14352ff1921ff105a1
column	public.billing_events.parent_id	7ea658363d5b23c551a67019d5a4c8f1
column	public.billing_events.payload	c0acb6c347198e4a9b14145032131323
column	public.billing_events.stripe_event_id	e2ac38ba05c2d25edae35a8d2ca91c95
column	public.billing_events.tenant_id	261a7e5a57191f489b18e9fb02fb7127
column	public.billing_events.type	c0faea85d6dbc008ae0ccd53846cac84
column	public.broadcast_log.campaign	1e5ccacfe075a40d221df6567e320173
column	public.broadcast_log.created_at	dd3dcc7bbdf42de467ad0274af032be2
column	public.broadcast_log.email	6e40aa2833df081191a97f67412bb7c6
column	public.broadcast_log.provider_id	36d688b64190b26221a43bd45a410cfb
column	public.broadcast_log.status	3e09c110869eaf7b8f7fd1293fedfdfe
column	public.child_activity_summary.activity_key	3d2138225861acab061090c9621436a5
column	public.child_activity_summary.attempts	63bda7e8fd0b5ad74a7ed6aa5e782f54
column	public.child_activity_summary.child_profile_id	d1e030a91571e2872523fcea23f16eb1
column	public.child_activity_summary.completion_rate	8b097a2a82613f4baadd7cb1f455ab2b
column	public.child_activity_summary.completions	5d2f280c2feb60881a8f5c48672f6ebd
column	public.child_activity_summary.id	3a924d3392cd8f14352ff1921ff105a1
column	public.child_activity_summary.last_played_at	607d172b6abb55e70f39be2c268294fd
column	public.child_activity_summary.mastery	d4626bb8f50a95472c31840a8fb84ffd
column	public.child_activity_summary.status	90da5fdcc26f051921aad0f7fe575743
column	public.child_activity_summary.tenant_id	e96aa8b85affe35283ac95e0320debf4
column	public.child_activity_summary.total_seconds	1a81e50503303cc1a0068a6b2743073d
column	public.child_activity_summary.updated_at	fc5bd65ad247ac62689b6764e32b1d6d
column	public.child_learning_state.adaptive_difficulty	96483ebfcecb746ab54e1e03e9312100
column	public.child_learning_state.child_profile_id	700436aa610017e438f1e5314fc53367
column	public.child_learning_state.confidence_overall	655983c99a2fff9f4e10480eaec529ce
column	public.child_learning_state.last_played_at	3915fe93b67e2fcb2c03db586361f953
column	public.child_learning_state.last_streak_date	ef6f43a3ca08a8c7abb9436a9686e46b
column	public.child_learning_state.mode_preferences	06572185f651891d694a03103b740e0e
column	public.child_learning_state.recommended_activity_key	54fa9f7a6b092c1cf729d22491a5ce57
column	public.child_learning_state.streak_days	5d2f280c2feb60881a8f5c48672f6ebd
column	public.child_learning_state.tenant_id	230a72c319d0779ac725c1da031a9ad3
column	public.child_learning_state.updated_at	ef1504b33cfd5225a38dfe751959cba8
column	public.child_profiles.accessibility_prefs	df04156d534429188d36aae394ee355d
column	public.child_profiles.age_band	36d688b64190b26221a43bd45a410cfb
column	public.child_profiles.archived_at	607d172b6abb55e70f39be2c268294fd
column	public.child_profiles.avatar	58abdc155852240b80650b82b18dbd9f
column	public.child_profiles.created_at	fc5bd65ad247ac62689b6764e32b1d6d
column	public.child_profiles.id	3a924d3392cd8f14352ff1921ff105a1
column	public.child_profiles.learning_focus	1b26d13332aa07d669fb468d102d78b4
column	public.child_profiles.nickname	3d2138225861acab061090c9621436a5
column	public.child_profiles.parent_id	d1e030a91571e2872523fcea23f16eb1
column	public.child_profiles.preferred_hand	54fa9f7a6b092c1cf729d22491a5ce57
column	public.child_profiles.status	ec9b2036094d8ff79036d37123690657
column	public.child_profiles.tenant_id	d48487412c1179ffa71da2cbb7c5c5d2
column	public.child_profiles.updated_at	2c45affe495ce30857a808c185dfcd41
column	public.class_children.age_band	1b26d13332aa07d669fb468d102d78b4
column	public.class_children.archived	11d8e08bd7c185d8dcb0d0f594c62111
column	public.class_children.avatar_seed	6f73e84d9b78dafacb06e9d720661385
column	public.class_children.created_at	b0cfc2734e95cacc4d02eca8e9d88431
column	public.class_children.display_name	3c92fd000202bf041691147830b7887a
column	public.class_children.first_name	e2ac38ba05c2d25edae35a8d2ca91c95
column	public.class_children.id	44fdfba33b133fb478c0a6a4537280fa
column	public.class_children.nickname	36d688b64190b26221a43bd45a410cfb
column	public.class_children.notes	58abdc155852240b80650b82b18dbd9f
column	public.class_children.teacher_id	d1e030a91571e2872523fcea23f16eb1
column	public.class_children.tenant_id	230a72c319d0779ac725c1da031a9ad3
column	public.class_children.updated_at	ef1504b33cfd5225a38dfe751959cba8
column	public.class_session_tokens.claimed_at	c367e17c26b41d5e4444b9677d9d4c71
column	public.class_session_tokens.claimed_session_student_id	261a7e5a57191f489b18e9fb02fb7127
column	public.class_session_tokens.class_child_id	b7b9bfc55f571dc809bc775b66de63d8
column	public.class_session_tokens.created_at	dd3dcc7bbdf42de467ad0274af032be2
column	public.class_session_tokens.id	44fdfba33b133fb478c0a6a4537280fa
column	public.class_session_tokens.session_id	d1e030a91571e2872523fcea23f16eb1
column	public.class_session_tokens.tenant_id	ab67723fdc3e56e24916c06fcef0e29e
column	public.class_session_tokens.token	c0faea85d6dbc008ae0ccd53846cac84
column	public.classroom_default_activities.activities	3986ba5d9dd7ecdf1ff773999f4f99c0
column	public.classroom_default_activities.created_at	459460a53e7d9d906bf0b329a22e5f7f
column	public.classroom_default_activities.id	44fdfba33b133fb478c0a6a4537280fa
column	public.classroom_default_activities.session_id	d1e030a91571e2872523fcea23f16eb1
column	public.classroom_default_activities.updated_at	dd3dcc7bbdf42de467ad0274af032be2
column	public.client_errors.error_message	52c068676a5416464b05b11ba35e2a01
column	public.client_errors.error_stack	88ea70d90a3b9ebb94fd04aa0a6936ec
column	public.client_errors.error_type	6e40aa2833df081191a97f67412bb7c6
column	public.client_errors.id	44fdfba33b133fb478c0a6a4537280fa
column	public.client_errors.message	e2ac38ba05c2d25edae35a8d2ca91c95
column	public.client_errors.metadata	bd080f1e9f5543db8b1658467b3991db
column	public.client_errors.page_url	c524ec2ab4111a0987915658c4265350
column	public.client_errors.reported_at	a206bbc9f567315f802da98e0072cb55
column	public.client_errors.session_id	7ff3daf586e0fb8daea8b0db708f5526
column	public.client_errors.teacher_id	b9e15a2b3087a849128a01b46330dc3d
column	public.client_errors.tenant_id	e96aa8b85affe35283ac95e0320debf4
column	public.client_errors.user_agent	36d688b64190b26221a43bd45a410cfb
column	public.consent_records.consent_type	3d2138225861acab061090c9621436a5
column	public.consent_records.consent_version	c0faea85d6dbc008ae0ccd53846cac84
column	public.consent_records.granted	fd2bcbaebe0e0febc7b3b371dd8aebf5
column	public.consent_records.granted_at	79b80ae64e225845084376b778edad62
column	public.consent_records.id	3a924d3392cd8f14352ff1921ff105a1
column	public.consent_records.parent_id	d1e030a91571e2872523fcea23f16eb1
column	public.consent_records.tenant_id	ab67723fdc3e56e24916c06fcef0e29e
column	public.consent_records.withdrawn_at	3915fe93b67e2fcb2c03db586361f953
column	public.dashboard_learner_progression.age_band	54fa9f7a6b092c1cf729d22491a5ce57
column	public.dashboard_learner_progression.device_id	41b8be5653e96eb2c08078321c6daeff
column	public.dashboard_learner_progression.expected_strength	9f97c2c8cfa93fa4c1049ba713113812
column	public.dashboard_learner_progression.game_mode	e2ac38ba05c2d25edae35a8d2ca91c95
column	public.dashboard_learner_progression.item_difficulty	3764a6f2bf3c3f19230b458de4f84cf0
column	public.dashboard_learner_progression.item_key	2f91de74a8e8b02dce1e83963d35c2f4
column	public.dashboard_learner_progression.last_attempt_at	3915fe93b67e2fcb2c03db586361f953
column	public.dashboard_learner_progression.n_attempts	e9b2d33afca8f78cca7e6a17dd74583c
column	public.dashboard_learner_progression.n_credible_attempts	f43844759679deabeebf45a5d29d735d
column	public.dashboard_learner_progression.p_expected	649f917ec3c39b80c67b937f7c9a72b6
column	public.dashboard_learner_progression.theta	811afee478e2605f9c0d81483112126f
column	public.dashboard_trust_composition.context	e2ac38ba05c2d25edae35a8d2ca91c95
column	public.dashboard_trust_composition.credibility_tier	36d688b64190b26221a43bd45a410cfb
column	public.dashboard_trust_composition.day	d94756475990ce0eeaaa72da40b6068b
